title,price RUB,rating,reviews,Screen Size in,Storage Capacity GB,RAM GB,Features,Brand,Model,Processor,Chipset Model,Lock Status,Network,Operating System,Connectivity,Camera Resolution MP,Colour_AT&T,Colour_Black,Colour_Blue,Colour_Gold,Colour_Green,Colour_Grey,Colour_Multicoloured,Colour_Pink,Colour_Purple,Colour_Red,Colour_Silver,Colour_Unknown,Colour_White,Colour_Yellow,product condition_Unknown,product condition_бу,product condition_восстановленное в хорошем состоянии,product condition_на запчасти,product condition_новое
103,48000.0,0.9400000000000001,0.087890625,0.006060606060606061,0.4995112414467253,0.058823529411764705,59,14,78,14,31,8,19,12,26,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
169,37000.0,0.96,0.064453125,0.006168831168831169,0.4995112414467253,0.09019607843137255,38,22,49,14,86,8,19,5,26,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
266,44000.0,0.96,0.017578125,0.006255411255411256,0.4995112414467253,0.09019607843137255,0,36,188,14,87,8,19,5,26,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
191,29000.0,0.9,0.078125,0.005876623376623377,0.24926686217008798,0.09019607843137255,2,24,56,14,85,8,19,5,26,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
107,22000.0,0.9199999999999999,0.09765625,0.006277056277056277,0.1241446725317693,0.043137254901960784,68,15,183,14,72,8,19,5,26,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
85,38000.0,0.9800000000000001,0.0390625,0.006287878787878788,0.4995112414467253,0.09019607843137255,31,13,84,14,75,8,19,5,26,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
298,38000.0,0.96,0.0234375,0.006136363636363637,0.24926686217008798,0.09019607843137255,3,39,35,14,86,8,19,5,26,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
143,30000.0,0.96,0.05859375,0.006287878787878788,0.1241446725317693,0.058823529411764705,75,20,109,14,72,8,19,5,26,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
231,51000.0,1.0,0.001953125,0.007251082251082251,0.4995112414467253,0.09019607843137255,55,27,166,14,79,8,21,5,31,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
75,41500.0,0.9800000000000001,0.05859375,0.005735930735930736,0.24926686217008798,0.09019607843137255,21,12,73,14,22,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
118,7000.0,0.9199999999999999,0.234375,0.005952380952380953,0.06158357771260997,0.027450980392156862,62,18,102,14,61,8,17,5,17,0.07953976988494246,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7,49000.0,1.0,0.9765625,0.005952380952380953,0.24926686217008798,0.027450980392156862,16,4,20,5,5,4,1,17,29,0.05952976488244122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
56,1700.0,0.9,0.9765625,0.0015151515151515152,0.24926686217008798,0.00392156862745098,5,7,37,14,12,5,19,11,5,0.014507253626813408,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
228,14500.0,0.8,0.0,0.006277056277056277,0.24926686217008798,0.058823529411764705,87,27,165,14,79,8,19,5,30,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,19500.0,0.0,0.0,0.00551948051948052,0.24926686217008798,0.043137254901960784,22,4,26,5,10,4,5,17,53,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
21,68000.0,1.0,0.009765625,0.00551948051948052,1.0,0.043137254901960784,69,4,25,5,10,8,19,17,50,0.2396198099049525,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
279,53000.0,0.96,0.0390625,0.006385281385281386,0.4995112414467253,0.09019607843137255,24,38,92,14,86,8,19,5,45,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
155,40500.0,0.9800000000000001,0.048828125,0.006277056277056277,0.24926686217008798,0.09019607843137255,1,21,119,14,86,8,19,5,36,0.2396198099049525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
242,49000.0,0.9800000000000001,0.029296875,0.006060606060606061,0.4995112414467253,0.09019607843137255,13,29,168,14,86,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
103,47000.0,0.96,0.078125,0.006168831168831169,0.4995112414467253,0.058823529411764705,59,14,78,14,31,8,19,12,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
168,36000.0,0.96,0.068359375,0.006168831168831169,0.4995112414467253,0.09019607843137255,38,22,49,14,86,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
266,44000.0,0.96,0.01953125,0.006255411255411256,0.4995112414467253,0.09019607843137255,0,36,188,14,87,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
190,29000.0,0.9,0.05859375,0.005844155844155844,0.24926686217008798,0.09019607843137255,2,24,56,14,85,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
107,22000.0,0.9400000000000001,0.087890625,0.006277056277056277,0.1241446725317693,0.043137254901960784,68,15,183,14,72,8,19,5,36,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
84,38000.0,0.96,0.029296875,0.006385281385281386,0.4995112414467253,0.09019607843137255,31,13,84,14,75,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
298,37500.0,0.9800000000000001,0.01953125,0.006168831168831169,0.24926686217008798,0.09019607843137255,3,39,35,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
143,29000.0,0.9,0.048828125,0.006277056277056277,0.1241446725317693,0.058823529411764705,75,20,109,14,72,8,19,5,36,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,53000.0,1.0,0.0390625,0.006277056277056277,0.4995112414467253,0.13725490196078433,3,0,143,14,86,8,19,5,36,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
251,22500.0,0.9199999999999999,0.09765625,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,32,172,14,64,8,19,5,36,0.31965982991495745,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
110,40000.0,0.8800000000000001,0.05859375,0.0079004329004329,0.24926686217008798,0.058823529411764705,54,17,171,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
208,64000.0,1.0,0.009765625,0.006277056277056277,0.24926686217008798,0.09019607843137255,26,27,64,14,75,8,19,5,36,0.05952976488244122,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
82,20000.0,0.9199999999999999,0.13671875,0.006028138528138528,0.24926686217008798,0.058823529411764705,30,13,77,14,73,8,19,5,36,0.31965982991495745,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
178,21000.0,0.9800000000000001,0.029296875,0.006136363636363637,0.1241446725317693,0.058823529411764705,38,23,136,14,85,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
71,42000.0,0.9400000000000001,0.09765625,0.006168831168831169,0.1241446725317693,0.09019607843137255,31,12,133,14,20,8,19,5,36,0.31965982991495745,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
57,15000.0,0.9,0.009765625,0.003787878787878788,0.06158357771260997,0.027450980392156862,74,7,80,14,58,8,19,11,20,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
160,13000.0,0.9,0.048828125,0.005941558441558442,0.06158357771260997,0.027450980392156862,28,21,114,14,56,8,19,5,36,0.05952976488244122,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
150,18000.0,0.9199999999999999,0.029296875,0.006298701298701299,0.1241446725317693,0.027450980392156862,28,20,51,14,56,8,19,5,36,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
290,15000.0,0.9,0.029296875,0.005876623376623377,0.1241446725317693,0.027450980392156862,39,38,146,14,62,8,19,5,20,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32,29500.0,0.96,0.09765625,0.004004329004329005,0.1241446725317693,0.027450980392156862,9,4,213,5,8,8,19,17,32,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
201,24000.0,0.9199999999999999,0.05859375,0.005952380952380953,0.1241446725317693,0.043137254901960784,39,27,59,14,68,8,19,5,20,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
245,22000.0,0.8800000000000001,0.078125,0.005411255411255412,0.1241446725317693,0.058823529411764705,30,29,190,14,63,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
186,26000.0,0.9,0.0390625,0.005844155844155844,0.24926686217008798,0.058823529411764705,38,24,12,14,39,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
252,15000.0,0.86,0.048828125,0.005411255411255412,0.06158357771260997,0.027450980392156862,28,32,2,14,34,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65,37000.0,0.9800000000000001,0.009765625,0.005844155844155844,0.1241446725317693,0.058823529411764705,25,12,129,14,20,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
49,32000.0,0.9199999999999999,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,38,35,176,30,86,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
78,22000.0,0.8800000000000001,0.05859375,0.005692640692640693,0.1241446725317693,0.043137254901960784,28,13,75,14,29,8,19,5,20,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
288,29000.0,0.9400000000000001,0.0390625,0.006136363636363637,0.24926686217008798,0.058823529411764705,38,38,139,14,83,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12,59000.0,0.9800000000000001,0.009765625,0.00551948051948052,0.24926686217008798,0.027450980392156862,32,4,209,5,7,8,19,17,32,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
247,39000.0,0.9,0.029296875,0.00551948051948052,0.24926686217008798,0.058823529411764705,30,29,191,14,84,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
105,25000.0,0.9,0.048828125,0.00551948051948052,0.1241446725317693,0.043137254901960784,40,15,53,14,81,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
275,45000.0,0.96,0.01953125,0.006287878787878788,0.24926686217008798,0.058823529411764705,23,38,90,14,86,8,19,5,36,0.5397698849424712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
172,21000.0,0.9,0.0390625,0.005876623376623377,0.1241446725317693,0.058823529411764705,23,22,150,14,38,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
257,26000.0,0.9199999999999999,0.009765625,0.005887445887445888,0.1241446725317693,0.058823529411764705,23,36,178,14,36,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
99,58000.0,0.9800000000000001,0.0234375,0.006038961038961039,0.24926686217008798,0.058823529411764705,30,14,124,14,30,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
189,29000.0,0.9400000000000001,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,23,24,56,14,86,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
152,18000.0,0.8800000000000001,0.0390625,0.006136363636363637,0.1241446725317693,0.043137254901960784,28,20,184,14,56,8,19,5,36,0.2396198099049525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
36,65000.0,0.9800000000000001,0.015625,0.006255411255411256,0.24926686217008798,0.09019607843137255,23,0,142,14,86,8,19,5,36,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
121,22000.0,0.9199999999999999,0.048828125,0.006168831168831169,0.1241446725317693,0.058823529411764705,28,18,98,14,86,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
83,37000.0,0.9400000000000001,0.01953125,0.006233766233766234,0.24926686217008798,0.09019607843137255,30,13,83,14,86,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
224,55000.0,0.9,0.01953125,0.006168831168831169,0.1241446725317693,0.058823529411764705,23,27,68,14,86,8,19,5,36,0.05952976488244122,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
141,15000.0,0.86,0.029296875,0.005735930735930736,0.1241446725317693,0.027450980392156862,11,20,6,14,59,8,19,5,20,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
240,70000.0,0.9800000000000001,0.009765625,0.005952380952380953,0.24926686217008798,0.09019607843137255,30,29,189,14,86,8,19,5,36,0.05952976488244122,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
283,50000.0,0.9199999999999999,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,95,14,86,8,19,5,36,0.5397698849424712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65,45000.0,0.96,0.01953125,0.005844155844155844,0.1241446725317693,0.058823529411764705,30,12,129,14,20,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
158,25000.0,0.9199999999999999,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,23,21,112,14,33,8,19,5,36,0.24962481240620313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
292,30000.0,0.9400000000000001,0.015625,0.006136363636363637,0.1241446725317693,0.058823529411764705,23,38,148,14,39,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
184,23000.0,0.9,0.0390625,0.005844155844155844,0.1241446725317693,0.058823529411764705,12,24,8,14,68,8,19,5,20,0.5397698849424712,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
248,60000.0,0.96,0.009765625,0.00551948051948052,0.24926686217008798,0.09019607843137255,30,29,192,14,86,8,19,5,36,0.05952976488244122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
95,20000.0,0.8800000000000001,0.048828125,0.006136363636363637,0.1241446725317693,0.058823529411764705,11,14,116,14,60,8,19,5,20,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
108,28000.0,0.9199999999999999,0.029296875,0.006277056277056277,0.1241446725317693,0.058823529411764705,33,15,183,14,72,8,19,5,36,0.07953976988494246,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
112,32000.0,0.9400000000000001,0.01953125,0.006168831168831169,0.1241446725317693,0.058823529411764705,30,18,45,14,73,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
150,15000.0,0.86,0.0390625,0.006298701298701299,0.1241446725317693,0.027450980392156862,28,20,51,14,56,8,19,5,36,0.2396198099049525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
167,75000.0,0.9800000000000001,0.009765625,0.006168831168831169,0.24926686217008798,0.09019607843137255,23,22,49,14,86,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
65,45000.0,0.96,0.01953125,0.005844155844155844,0.1241446725317693,0.058823529411764705,30,12,129,14,20,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
158,25000.0,0.9199999999999999,0.029296875,0.005876623376623377,0.1241446725317693,0.058823529411764705,23,21,112,14,33,8,19,5,36,0.24962481240620313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
292,30000.0,0.9400000000000001,0.015625,0.006136363636363637,0.1241446725317693,0.058823529411764705,23,38,148,14,39,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
184,23000.0,0.9,0.0390625,0.005844155844155844,0.1241446725317693,0.058823529411764705,12,24,8,14,68,8,19,5,20,0.5397698849424712,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
248,60000.0,0.96,0.009765625,0.00551948051948052,0.24926686217008798,0.09019607843137255,30,29,192,14,86,8,19,5,36,0.05952976488244122,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
95,20000.0,0.8800000000000001,0.048828125,0.006136363636363637,0.1241446725317693,0.058823529411764705,11,14,116,14,60,8,19,5,20,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
108,28000.0,0.9199999999999999,0.029296875,0.006277056277056277,0.1241446725317693,0.058823529411764705,33,15,183,14,72,8,19,5,36,0.07953976988494246,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
112,32000.0,0.9400000000000001,0.01953125,0.006168831168831169,0.1241446725317693,0.058823529411764705,30,18,45,14,73,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
150,15000.0,0.86,0.0390625,0.006298701298701299,0.1241446725317693,0.027450980392156862,28,20,51,14,56,8,19,5,36,0.2396198099049525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
167,75000.0,0.9800000000000001,0.009765625,0.006168831168831169,0.24926686217008798,0.09019607843137255,23,22,49,14,86,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
205,50000.0,0.9800000000000001,0.013671875,0.005627705627705628,0.1241446725317693,0.058823529411764705,27,27,62,14,15,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
256,26000.0,0.9,0.029296875,0.005887445887445888,0.1241446725317693,0.058823529411764705,23,36,178,14,37,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
45,70000.0,0.96,0.009765625,0.005303030303030303,0.24926686217008798,0.12156862745098039,23,5,200,14,86,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
152,23000.0,0.8800000000000001,0.05859375,0.006136363636363637,0.1241446725317693,0.058823529411764705,28,20,184,14,56,8,19,5,36,0.2396198099049525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
179,29000.0,0.9400000000000001,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,23,48,14,85,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
296,22000.0,0.86,0.048828125,0.006406926406926407,0.1241446725317693,0.058823529411764705,30,39,34,14,72,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
188,58000.0,0.96,0.009765625,0.005876623376623377,0.24926686217008798,0.09019607843137255,34,24,54,14,86,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
253,18000.0,0.8800000000000001,0.0390625,0.006277056277056277,0.1241446725317693,0.058823529411764705,11,33,42,14,41,8,19,5,20,0.31965982991495745,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13,70000.0,0.9800000000000001,0.0234375,0.00551948051948052,0.24926686217008798,0.058823529411764705,35,4,210,5,8,8,19,17,32,0.24962481240620313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
70,48000.0,0.9199999999999999,0.029296875,0.005735930735930736,0.1241446725317693,0.058823529411764705,30,12,132,14,21,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
207,75000.0,0.96,0.015625,0.00551948051948052,0.1241446725317693,0.058823529411764705,27,27,63,14,16,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
276,27000.0,0.9,0.03515625,0.006006493506493507,0.1241446725317693,0.058823529411764705,23,38,91,14,74,8,19,5,36,0.31965982991495745,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
156,65000.0,0.9400000000000001,0.01953125,0.006168831168831169,0.24926686217008798,0.09019607843137255,23,21,11,14,86,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
264,55000.0,0.9199999999999999,0.0234375,0.0060173160173160175,0.24926686217008798,0.09019607843137255,23,36,187,14,33,8,19,5,36,0.2396198099049525,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
174,58000.0,0.96,0.01171875,0.006006493506493507,0.24926686217008798,0.09019607843137255,23,22,151,14,33,8,19,5,36,0.24962481240620313,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
98,23000.0,0.8800000000000001,0.0390625,0.005844155844155844,0.1241446725317693,0.043137254901960784,11,14,123,14,26,8,19,5,20,0.31965982991495745,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
185,30000.0,0.9199999999999999,0.01953125,0.006060606060606061,0.1241446725317693,0.058823529411764705,23,24,11,14,65,8,19,5,36,0.24962481240620313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
149,20000.0,0.86,0.048828125,0.006298701298701299,0.1241446725317693,0.027450980392156862,28,20,51,14,56,8,19,5,36,0.2396198099049525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
36,90000.0,0.9800000000000001,0.005859375,0.006255411255411256,0.24926686217008798,0.12156862745098039,23,5,142,14,86,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
120,18000.0,0.8400000000000001,0.078125,0.006060606060606061,0.1241446725317693,0.027450980392156862,11,18,97,14,40,8,19,5,20,0.2396198099049525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
244,32000.0,0.9,0.029296875,0.005411255411255412,0.1241446725317693,0.043137254901960784,30,29,190,14,63,8,19,5,36,0.05952976488244122,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
299,15000.0,0.82,0.05859375,0.005941558441558442,0.1241446725317693,0.027450980392156862,11,39,38,14,47,8,19,5,20,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
180,35000.0,0.9199999999999999,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,28,23,185,14,83,8,19,5,36,0.24962481240620313,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
69,34000.0,0.9,0.0390625,0.00551948051948052,0.1241446725317693,0.058823529411764705,30,12,131,14,20,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
285,40000.0,0.9400000000000001,0.01953125,0.006136363636363637,0.24926686217008798,0.09019607843137255,23,38,137,14,75,7,18,15,64,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
92,85000.0,0.96,0.009765625,0.006233766233766234,0.24926686217008798,0.058823529411764705,30,14,87,14,28,8,19,5,36,0.05952976488244122,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
270,23000.0,0.9199999999999999,0.0234375,0.005887445887445888,0.1241446725317693,0.058823529411764705,10,36,196,14,42,8,19,5,20,0.2396198099049525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
141,21000.0,0.8800000000000001,0.0390625,0.005735930735930736,0.1241446725317693,0.043137254901960784,11,20,6,14,59,8,19,5,20,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48,70000.0,0.96,0.01171875,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,5,201,14,86,8,19,5,36,0.05952976488244122,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
113,57000.0,0.9400000000000001,0.009765625,0.006168831168831169,0.24926686217008798,0.09019607843137255,30,18,46,14,86,8,19,5,36,0.24962481240620313,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
163,16000.0,0.8400000000000001,0.05859375,0.005963203463203463,0.1241446725317693,0.027450980392156862,11,22,14,14,46,8,19,5,19,0.2396198099049525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
293,30000.0,0.9400000000000001,0.01953125,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,148,14,39,8,19,5,36,0.5397698849424712,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
170,75000.0,0.96,0.015625,0.006006493506493507,0.24926686217008798,0.09019607843137255,23,22,50,14,86,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
259,22000.0,0.9,0.0234375,0.005887445887445888,0.1241446725317693,0.058823529411764705,23,36,179,14,43,8,19,5,36,0.31965982991495745,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
96,25000.0,0.8800000000000001,0.0390625,0.005573593073593074,0.1241446725317693,0.043137254901960784,11,14,121,14,25,8,19,5,20,0.2396198099049525,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
187,58000.0,0.9800000000000001,0.01171875,0.006168831168831169,0.24926686217008798,0.09019607843137255,23,24,55,14,75,8,19,5,36,0.24962481240620313,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
273,40000.0,0.9199999999999999,0.029296875,0.006136363636363637,0.24926686217008798,0.058823529411764705,23,38,89,14,84,8,19,5,36,0.5397698849424712,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
80,29000.0,0.96,0.01953125,0.006028138528138528,0.1241446725317693,0.058823529411764705,30,13,4,14,73,8,19,5,36,0.24962481240620313,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
296,22000.0,0.86,0.048828125,0.006406926406926407,0.1241446725317693,0.058823529411764705,30,39,34,14,72,8,19,5,36,0.2396198099049525,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
260,62000.0,0.96,0.009765625,0.0060173160173160175,0.24926686217008798,0.09019607843137255,23,36,186,14,86,8,19,5,36,0.24962481240620313,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
